sku,title,brand,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
151541,Braun skjeggtrimmer BT5260,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/151541/braun-skjeggtrimmer-bt5260,"['Brukstid: 100 min', 'Blader som ikke blir sløve', '39 lengdeinnstillinger']",691,https://www.elkjop.no/image/dv_web_D180001002765876/151541/braun-skjeggtrimmer-bt5260.jpg?$digital220x220$,True,"4,2",6,elkjop.no,P&G,NO,Search,1,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
29702,Philips 5000 series skjeggtrimmer BT550215,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/29702/philips-5000-series-skjeggtrimmer-bt550215,"['Brukstid: 90 min', '40 lengdeinnstillinger', 'Vannbestandig, trådløs']",499,https://www.elkjop.no/image/dv_web_D180001002234232/29702/philips-5000-series-skjeggtrimmer-bt550215.jpg?$digital220x220$,True,"4,4",104,elkjop.no,P&G,NO,Search,2,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
303795,Philips 3000 Series skjeggtrimmer BT322214,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/303795/philips-3000-series-skjeggtrimmer-bt322214,"['60 minutters brukstid', 'Lift & Trim-system', '20 lengder, oppbevaringspose']",399,https://www.elkjop.no/image/dv_web_D180001002724331/303795/philips-3000-series-skjeggtrimmer-bt322214.jpg?$digital220x220$,True,"4,6",82,elkjop.no,P&G,NO,Search,3,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
BT750015,Philips Series 7000 skjeggtrimmer BT750015,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/BT750015/philips-series-7000-skjeggtrimmer-bt750015,"['20 faste lengdeinnstillinger', 'Brukertid: 75 min', 'Click-on presisjonstrimmer']",499,https://www.elkjop.no/image/dv_web_D18000100291604/BT750015/philips-series-7000-skjeggtrimmer-bt750015.jpg?$digital220x220$,True,"3,8",254,elkjop.no,P&G,NO,Search,4,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
53148,Philips 9000 Prestige skjeggtrimmer BT981015,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/53148/philips-9000-prestige-skjeggtrimmer-bt981015,"['120 min brukstid', 'SteelPrecision, PowerAdapt Sensor', 'Metallblader, vanntett']",1 290,https://www.elkjop.no/image/dv_web_D180001002426730/53148/philips-9000-prestige-skjeggtrimmer-bt981015.jpg?$digital220x220$,False,"4,4",104,elkjop.no,P&G,NO,Search,5,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
309778,Philips Series 3000 skjeggtrimmer BT320614V2,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/309778/philips-series-3000-skjeggtrimmer-bt320614v2,"['Brukstid: 45 min', 'Kvalitets rustfri stålblader', '10 lengder (0,5-10 mm)']",249,https://www.elkjop.no/image/dv_web_D180001002748767/309778/philips-series-3000-skjeggtrimmer-bt320614v2.jpg?$digital220x220$,False,"4,6",82,elkjop.no,P&G,NO,Search,6,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
BT320614,Philips Series 3000 skjeggtrimmer BT320614,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/BT320614/philips-series-3000-skjeggtrimmer-bt320614,"['Brukstid: 45 minutter', 'Kvalitetsblader i rustfritt stål', '10 lengdeinnstilligner (0,5-10 mm)']",270,https://www.elkjop.no/image/dv_web_D180001002234979/BT320614/philips-series-3000-skjeggtrimmer-bt320614.jpg?$digital220x220$,True,"4,5",84,elkjop.no,P&G,NO,Search,7,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
222946,Remington Style Series B3 skjeggtrimmer MB3000,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/222946/remington-style-series-b3-skjeggtrimmer-mb3000,"['Brukstid: 60 minutter', 'Titanbelagte blader', 'Lengdeinnstillinger: 0,4 - 18 mm']",299,https://www.elkjop.no/image/dv_web_D180001002525491/222946/remington-style-series-b3-skjeggtrimmer-mb3000.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,8,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
348993,Remington Omniblade skjeggtrimmer HG1000 (sort),,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/348993/remington-omniblade-skjeggtrimmer-hg1000-sort,"['Batteridrevet', '100% vanntett', '3 stk. skjeggkammer']",299,https://www.elkjop.no/image/dv_web_D180001002871495/348993/remington-omniblade-skjeggtrimmer-hg1000-sort.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,9,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
MB4120,Remington skjeggtrimmer MB4120,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/MB4120/remington-skjeggtrimmer-mb4120,"['11 lengdeinnstillinger', 'OptiAngle-design', 'Batteridrevet']",329,https://www.elkjop.no/image/dv_web_D18000100261039/MB4120/remington-skjeggtrimmer-mb4120.jpg?$digital220x220$,True,"3,9",11,elkjop.no,P&G,NO,Search,10,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
MB010,Remington Durablade skjeggtrimmer,,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/MB010/remington-durablade-skjeggtrimmer,"['40 minutters bruk', 'Holdbare, skarpe blader', '100% vanntett, 5 års garanti']",376,https://www.elkjop.no/image/dv_web_D180001002181729/MB010/remington-durablade-skjeggtrimmer.jpg?$digital220x220$,True,"3,2",29,elkjop.no,P&G,NO,Search,11,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
348992,Remington Omniblade skjeggtrimmer HG2000 (sort/sølv),,https://www.elkjop.no/product/styling-og-velvare/barbermaskin-og-trimmer/barbermaskiner-og-skjeggtrimmere/348992/remington-omniblade-skjeggtrimmer-hg2000-sortsolv,"['Brukstid: 40 minutter', 'Vanntett', 'Mikrotrimmer inkludert']",399,https://www.elkjop.no/image/dv_web_D180001002871520/348992/remington-omniblade-skjeggtrimmer-hg2000-sortsolv.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,12,https://www.elkjop.no/search?SearchTerm=skjeggtrimmer&search=&searchResultTab=,1
140421,Braun Silk-épil 9 epilator SES9720,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/140421/braun-silk-epil-9-epilator-ses9720,"['50 min brukstid', 'MicroGrip-teknologi, 40 pinsetter', 'Vanntett, svingbart hode']",1 195,https://www.elkjop.no/image/dv_web_D180001002372558/140421/braun-silk-epil-9-epilator-ses9720.jpg?$digital220x220$,True,"4,5",47,elkjop.no,P&G,NO,Search,1,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
HP6393,Philips trimmer for kvinner HP6393,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/HP6393/philips-trimmer-for-kvinner-hp6393,"['Kompakt og bærbar', 'Tilbehør til kropp og ansikt', 'Kam til øyenbrynene']",249,https://www.elkjop.no/image/dv_web_D18000100251132/HP6393/philips-trimmer-for-kvinner-hp6393.jpg?$digital220x220$,True,"4,4",76,elkjop.no,P&G,NO,Search,2,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
140420,Braun Silk-épil 9 Flex epilator SES9030,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/140420/braun-silk-epil-9-flex-epilator-ses9030,"['50 min brukstid', 'MicroGrip-teknologi, 40 pinsetter', 'SensoSmart, fleksibelt hode']",2 695,https://www.elkjop.no/image/dv_web_D180001002373672/140420/braun-silk-epil-9-flex-epilator-ses9030.jpg?$digital220x220$,True,"4,4",25,elkjop.no,P&G,NO,Search,3,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
SE830FACE,Braun ansiktsepilator SE830Face,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/SE830FACE/braun-ansiktsepilator-se830face,"['Epilator og dyprens', 'Passer sensitiv hud', 'Silkemyk hud i 4 uker']",529,https://www.elkjop.no/image/dv_web_D180001002724387/SE830FACE/braun-ansiktsepilator-se830face.jpg?$digital220x220$,True,"4,3",39,elkjop.no,P&G,NO,Search,4,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
SES9880,Braun Silk-épil 9 SensoSmart epilator 9/880,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/SES9880/braun-silk-epil-9-sensosmart-epilator-9880,"['Trådløs, Wet&Dry-bruk', 'SensoSmart teknology, MicroGrip-pinsetter', '7 tilbehør inkludert ansiktsbørste']",2 195,https://www.elkjop.no/image/dv_web_D18000100276798/SES9880/braun-silk-epil-9-sensosmart-epilator-9880.jpg?$digital220x220$,True,"4,4",13,elkjop.no,P&G,NO,Search,5,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
SE851VFACE,SE851 Braun FaceSpa ansiktsepilator,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/SE851VFACE/se851-braun-facespa-ansiktsepilator,"['Bruker batterier', 'Effektiv ansiktsrens', 'Belyst speil og toalettmappe']",759,https://www.elkjop.no/image/dv_web_D180001002318603/SE851VFACE/se851-braun-facespa-ansiktsepilator.jpg?$digital220x220$,True,"4,5",2,elkjop.no,P&G,NO,Search,6,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
29696,Philips Satinelle Essential epilator BRE22500,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/29696/philips-satinelle-essential-epilator-bre22500,"['Epilatorhodet kan vaskes med vann', '2 hastigheter', 'Rengjøringsbørste medfølger']",215,https://www.elkjop.no/image/dv_web_D180001002234171/29696/philips-satinelle-essential-epilator-bre22500.jpg?$digital220x220$,True,"4,6",49,elkjop.no,P&G,NO,Search,7,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
SES9980,Braun Silk-épil 9 SensoSmart epilator 9/980,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/SES9980/braun-silk-epil-9-sensosmart-epilator-9980,"['Trådløs, Wet&Dry-bruk', 'SensoSmart teknology, MicroGrip-pinsetter', '8 stk. tilbehørsenheter']",2 395,https://www.elkjop.no/image/dv_web_D180001002496250/SES9980/braun-silk-epil-9-sensosmart-epilator-9980.jpg?$digital220x220$,True,"4,6",24,elkjop.no,P&G,NO,Search,8,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
183402,Braun Facespa PRO 912 ansiktsepilator PROSE912FACE,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/183402/braun-facespa-pro-912-ansiktsepilator-prose912face,"['3-i-1 ansiktssystem', '60 min brukertid', 'MicroVibration hode']",1 195,https://www.elkjop.no/image/dv_web_D180001002470408/183402/braun-facespa-pro-912-ansiktsepilator-prose912face.jpg?$digital220x220$,True,5,3,elkjop.no,P&G,NO,Search,9,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
140423,Braun Silk-épil 3 epilator SE3410,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/140423/braun-silk-epil-3-epilator-se3410,"['Langvarige resultater', '20 pinsetter', 'Massasjeruller, smart lys']",599,https://www.elkjop.no/image/dv_web_D180001002373722/140423/braun-silk-epil-3-epilator-se3410.jpg?$digital220x220$,True,4,7,elkjop.no,P&G,NO,Search,10,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
140424,Braun Silk-épil 5 epilator SES5820,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/140424/braun-silk-epil-5-epilator-ses5820,"['30 min brukstid', 'MicroGrip-pinsetter', 'Massasjehette inkludert']",1 079,https://www.elkjop.no/image/dv_web_D180001002374567/140424/braun-silk-epil-5-epilator-ses5820.jpg?$digital220x220$,True,"4,1",11,elkjop.no,P&G,NO,Search,11,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
24455,Remington Smooth & Silky epilator EP7500,,https://www.elkjop.no/product/styling-og-velvare/harfjerning-for-kroppen/epilator/24455/remington-smooth-silky-epilator-ep7500,"['40 pinsetter, massasjeteknologi', '2 hastigheter, presisjonslys', '5 munnstykker']",669,https://www.elkjop.no/image/dv_web_D180001002317146/24455/remington-smooth-silky-epilator-ep7500.jpg?$digital220x220$,True,1,1,elkjop.no,P&G,NO,Search,12,https://www.elkjop.no/catalog/styling-og-velvare/harfjerning-for-kroppen/no-epilator/epilator,1
352606,Oral-B Pro-Expert Strong Teeth munnvann 090616 (lilla),,https://www.elkjop.no/product/styling-og-velvare/tannpleie/munndusj/352606/oral-b-pro-expert-strong-teeth-munnvann-090616-lilla,"['Volum: 500ml', '24-timers beskyttelse mot plakk', 'Ingen brennende alkoholsmak']",69,https://www.elkjop.no/image/dv_web_D180001002826360/352606/oral-b-pro-expert-strong-teeth-munnvann-090616-lilla.jpg?$digital220x220$,True,3,1,elkjop.no,P&G,NO,Search,1,https://www.elkjop.no/search?SearchTerm=munnvann&search=&searchResultTab=,1
352612,Oral-B Gum og Enamel Care munnvann 720269 (500 ml),,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/352612/oral-b-gum-og-enamel-care-munnvann-720269-500-ml,"['Smak av Fresh Mint', 'Alkoholfri', 'Beskytter emaljelag og tannkjøtt']",79,https://www.elkjop.no/image/dv_web_D180001002828876/352612/oral-b-gum-og-enamel-care-munnvann-720269-500-ml.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,2,https://www.elkjop.no/search?SearchTerm=munnvann&search=&searchResultTab=,1
304736,Oral-B Kids tannkrem 174747 (Frost),,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304736/oral-b-kids-tannkrem-174747-frost,"['Frost- eller Biler-design', 'Sukkerfri', 'Mild smak']",29,https://www.elkjop.no/image/dv_web_D180001002725165/304736/oral-b-kids-tannkrem-174747-frost.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,1,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304735,Oral-B Gumline Purify tannkrem 190419,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304735/oral-b-gumline-purify-tannkrem-190419,"['Renser plakk nær tannkjøttet, 75 ml', 'Aktivert skumformel', 'Peppermyntesmak']",35,https://www.elkjop.no/image/dv_web_D180001002725138/304735/oral-b-gumline-purify-tannkrem-190419.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,2,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
47539,Cmiile tannkrem 5700002054845,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/47539/cmiile-tannkrem-5700002054845,"['Tannblekende tannkrem', '2 stk. tannkremer, for dag og natt', 'Motvirker flekker']",219,https://www.elkjop.no/image/dv_web_D180001002278508/47539/cmiile-tannkrem-5700002054845.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,3,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304724,Oral-B ProExpert Deep Clean tannkrem 081314,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304724/oral-b-proexpert-deep-clean-tannkrem-081314,"['Tannkrem for dyp rens, 75 ml', 'Unikt fluorkompleks', 'Mintsmak, 24 timer beskyttelse']",29,https://www.elkjop.no/image/dv_web_D180001002725151/304724/oral-b-proexpert-deep-clean-tannkrem-081314.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,4,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304730,Oral-B ProExpert Professional Protection tannkrem 948428,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304730/oral-b-proexpert-professional-protection-tannkrem-948428,"['Rettet mot 8 problemområder, 75 ml', 'Unik kombinasjon av ingredienser', 'Ren mintsmak']",29,https://www.elkjop.no/image/dv_web_D180001002725050/304730/oral-b-proexpert-professional-protection-tannkrem-948428.jpg?$digital220x220$,True,5,3,elkjop.no,P&G,NO,Search,5,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304737,Oral-B 3DWhite Arctic Fresh tannkrem 142722,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304737/oral-b-3dwhite-arctic-fresh-tannkrem-142722,"['3-i-1 effekt, 75 ml', 'Tannkrem som beskytter emaljen', 'Arktisk mintsmak']",29,https://www.elkjop.no/image/dv_web_D180001002725113/304737/oral-b-3dwhite-arctic-fresh-tannkrem-142722.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,6,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304740,Oral-B ProExpert Healthy Whitening tannkrem 951732,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304740/oral-b-proexpert-healthy-whitening-tannkrem-951732,"['Rettet mot 8 problemområder', 'Unik kombinasjon av ingredienser', 'Blekende, frisk mintsmak']",29,https://www.elkjop.no/image/dv_web_D180001002725037/304740/oral-b-proexpert-healthy-whitening-tannkrem-951732.jpg?$digital220x220$,True,4,1,elkjop.no,P&G,NO,Search,7,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304726,Oral-B 3DWhite Luxe Charcoal tannkrem 842875,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304726/oral-b-3dwhite-luxe-charcoal-tannkrem-842875,"['Hindrer misfarging, 75 ml', 'Kullpulver og fluor', 'Frisk mintsmak']",35,https://www.elkjop.no/image/dv_web_D180001002725098/304726/oral-b-3dwhite-luxe-charcoal-tannkrem-842875.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,8,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304728,Oral-B 3DWhite Luxe Perfect tannkrem 739253,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304728/oral-b-3dwhite-luxe-perfect-tannkrem-739253,"['Fjerner misfarging, 75 ml', 'Beskytter emaljen, blekende', 'Ekstra kjølende mintsmak']",35,https://www.elkjop.no/image/dv_web_D180001002725143/304728/oral-b-3dwhite-luxe-perfect-tannkrem-739253.jpg?$digital220x220$,True,5,3,elkjop.no,P&G,NO,Search,9,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304731,Oral-B 3DWhite Luxe Glamorous tannkrem 290939,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304731/oral-b-3dwhite-luxe-glamorous-tannkrem-290939,"['Flekkfjerning, 75 ml', 'Dypt penetrerende skum', 'Peppermyntesmak']",35,https://www.elkjop.no/image/dv_web_D180001002725134/304731/oral-b-3dwhite-luxe-glamorous-tannkrem-290939.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,10,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
304732,Oral-B 3DWhite Luxe Blaste tannkrem 142722,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/304732/oral-b-3dwhite-luxe-blaste-tannkrem-142722,"['Antibakteriell behandling, 75 ml', 'PeakFresh-teknologi', 'Forfriskende mintsmak']",35,https://www.elkjop.no/image/dv_web_D180001002725049/304732/oral-b-3dwhite-luxe-blaste-tannkrem-142722.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,11,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
123489,Oral-B Pro-Expert Fresh Breath tannkrem 989932,,https://www.elkjop.no/product/styling-og-velvare/tannpleie/tannkrem-og-munnskyll/123489/oral-b-pro-expert-fresh-breath-tannkrem-989932,"['For frisk pust, 75 ml', '24 timers plakkbeskyttelse', 'Smak av kjølig mint']",49,https://www.elkjop.no/image/dv_web_D180001002358267/123489/oral-b-pro-expert-fresh-breath-tannkrem-989932.jpg?$digital220x220$,True,,,elkjop.no,P&G,NO,Search,12,https://www.elkjop.no/search?SearchTerm=tannkrem&search=&searchResultTab=,1
